,Stories,beds,baths,floor_space,price,Zip Code,Cooling System,Days on Market,Year Built,Property Type,Price Per Sqft,Units in Building,HOA Fee,Lot Area,Parking Spaces,Parking,Basement,Number of Rooms,Number of Bedrooms,Number of Bathrooms,Number of Bathrooms (full),Living Area,Heating,Air Conditioning,Heating Fuel,Common Walls,Number of Garage Spaces,Sewer,Year Renovated,Property Subtype,Architecture,Construction Materials,Parcel Number,List Price,MLS Status,City,Elementary School,Elementary School District,Jr High / Middle School,Jr High / Middle School District,High School,High School District,MLS/Source ID,Community Features,Year Updated,Utilities,Community,Ownership,Appliances,Laundry,Included in Sale,HOA Fee Includes,Attic,HOA Amenities,Accessibility,Flooring,Floors,Types of Rooms,Number of Bathrooms (half),Electric,Levels,Security,Fencing,Condition,Building Area,Listing Agreement Type,"<a href=""http",Water View,Other Structures,Patio / Porch,"<a href=""https",Roof,Foundation,Building,Special Conditions,View,Responsible for Road Maintenance,Tenant Pays,Exterior,Structure Type,Number of Bathrooms (three quarters),Pool,Builder Model,Not Included in Sale,Number of Stories,Window,Number of Fireplaces,Waterfront,Price Range,Foundation Area,Listing Url,Number Of Vacant Units,Building Name,HOA Name,HOA Phone,Parking Space,Spa,Door,HOA Fee (second),HOA Fee Frequency (second),Finished Area (above surface),Finished Area (below surface),Listing Terms,Buyer Agency Commission,Buyer Agency Commission Type,Fireplace,Owner Pays,Energy Efficiency Features,Off Market Date
1105, 2,4.0,3.0,,"948,000",11379,, 41, 1935, Residential Income,,,,2000, 1," Shared Driveway,Common"," Finished,Full,Walk-Out Access", 7, 4, 3, 2,," Natural Gas,Steam", Central Air, Natural Gas, 2+ Common Walls,, Public Sewer, 2020, Multi Family, Duplex, Brick, 02995-0033," $948,000", A, Middle Village, Ps 49 Dorothy Bonawit Kole, Queens 24, Ps 49 Dorothy Bonawit Kole, Queens 24, Newtown High School, Queens 24, 3437985," Park, Near Public Transportation",, Public Garbage Removal,,," Oven, Refrigerator",," A/C Units, Light Fixtures, Refrigerator, Second Stove",,,,, Hardwood, Hardwood,, 1,, Two,,, Mint,,,,,,,,,,,, Other, Public Maintained Road," Cooking Gas, Electricity, Heat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106, 2,4.0,2.0,2000.0,"559,000",11423,, &lt;1 Day on Trulia, 1940, Single Family Home, $280, 1,,2000,, Garage Attached,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107, 6,1.0,1.0,,"595,000",11355,, &lt;1 Day on Trulia, 1960, Apartment, $878, 200,,50093.99999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,2.0,2.0,,"2,000,000",10065,, &lt;1 Day on Trulia, 1908, Coop,, 56," $4,766/Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109, 2,6.0,3.0,3100.0,"1,225,000",11223,, &lt;1 Day on Trulia, 1931, Apartment, $395, 1,,871200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Hardwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,1.0,,"525,000",10022,, &lt;1 Day on Trulia, 1970, Coop,, 161," $1,223/Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,3.0,3.0,,"1,800,000",10022,, &lt;1 Day on Trulia, 1908, Coop,, 62," $4,129/Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112, 7,2.0,2.0,1110.0,"760,000",11235, Central, &lt;1 Day on Trulia, 2000, Condo, $685, 104, $435/Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113, 30,1.0,1.0,,"899,000",11249, Other, &lt;1 Day on Trulia, 2008, Condo," $1,766", 360, $610/Monthly,77972.40000000001,, Garage Attached,,,,,,, Forced Air,, Forced Air,,,,,, Contemporary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Cement Concrete, Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,3.0,2.0,1200.0,"475,000",10473,, &lt;1 Day on Trulia, 1962, Coop, $396, 225, $795/Monthly,,, Garage Detached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,1.0,1.0,,"760,000",10027,, &lt;1 Day on Trulia, 2022, Condo," $1,324", 12, $575/Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,1.0,2.0,,"2,580,000",10019, Central, &lt;1 Day on Trulia, 1907, Condo," $2,860", 163," $10,998/Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117, 1,2.0,2.0,2160.0,"699,000",11234,, &lt;1 Day on Trulia, 1930, Single Family Home, $324, 1,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118, 1,5.0,2.0,1440.0,"1,500,000",11433,, &lt;1 Day on Trulia, 1901, Single Family Home," $1,042", 1,,4000,, Garage Attached,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119, 12,5.0,4.0,71880.0,"5,797,000",10024, Central, 1 Day on Trulia, 1912, Coop, $81, 48," $7,036/Monthly",7662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120, 6,2.0,1.0,261776.0,"358,000",11354,, 7 Days on Trulia, 1952, Coop, $1, 252, $692/Monthly,226512.0, 63, Garage Attached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,6.0,4.0,40100.0,"1,950,000",11355,, 11, 1915, Residential Income, $49,,,4000, 3," Shared Driveway,Detached,2 Car Detached", Finished, 10, 6, 4, 4, 40100 Square Feet," Natural Gas,Baseboard", Ductless, Natural Gas, No Common Walls, 2, Public Sewer, 2016, Multi Family, Other, Frame, 05410-0064," $1,950,000", A, Flushing, Ps 22 Thomas Jefferson, Queens 25, Jhs 189 Daniel Carter Beard, Queens 25, Francis Lewis High School, Queens 25, 3444441, Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122, 2,4.0,2.0,2164.0,"159,000",10301,, 12 Days on Trulia, 1915, Multi Family, $73, 2,,3001,, Garage Attached,,,,,,, Baseboard,, Baseboard,,,,,,,,,,,,,,,,,, 11122018,, 1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,,1.0,1.0,,"85,000",10460,, 6, 1931, Residential, $117,, $473/Monthly,,, None,, 3, 1, 1, 1, 726 Square Feet," Oil,Hot Water", Window Unit(s), Oil, 2+ Common Walls,, Public Sewer,, Stock Cooperative, Mid Rise, Brick,," $85,000", A, BRONX, Call Listing Agent, City of New York, Call Listing Agent, City of New York, Call Listing Agent, City of New York, H6221826, Park,, Public Garbage Removal, Southern Blvd Complex, Co-Op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,,1.0,1.0,,"119,000",11230,, 11 Days on Trulia, 1940, Coop, $331, 58, $330/Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,,1.0,1.0,,"119,000",10467,, 12, 1910, Residential, $159,, $744/Monthly,,," None,Off Street", None, 4, 1, 1, 1, 750 Square Feet," Oil,Hot Water", Window Unit(s), Oil, 2+ Common Walls,, Public Sewer,, Stock Cooperative, High Rise,, 04550-0012-02922-000-000001D," $119,000", A, BRONX, Call Listing Agent, City of New York, Call Listing Agent, City of New York, Call Listing Agent, City of New York, H6221294,,, Public Garbage Removal, 2922 Barnes Ave Bronx, Co-Op," Microwave, Refrigerator", Common Area," Ceiling Fan, Convection Oven, Intercom, Microwave, Refrigerator"," Electricity, Gas, Heat, Hot Water, Sewer", None, Elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,1.0,1.0,,"120,000",10462,, 13, 1930, Residential, $160,, $758/Monthly,,, On Street, Common, 3, 1, 1, 1, 750 Square Feet," Oil,Hot Water", Window Unit(s), Oil, 2+ Common Walls,, Public Sewer,, Stock Cooperative, Mid Rise, Brick, 04319-0015-02186-000-000001C," $120,000", A, BRONX, Call Listing Agent, City of New York, Call Listing Agent, City of New York, Call Listing Agent, City of New York, H6220348, Park,, Public Garbage Removal, The Sussex, Co-Op," Dishwasher, Oven, Refrigerator",," Dishwasher, Refrigerator"," Heat, Hot Water", None, Elevator," ADA Access, ADA Inside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,1.0,1.0,,"80,000",10455,, 15, 1925, Residential, $145,, $483/Monthly,,, On Street,, 3, 1, 1, 1, 550 Square Feet," Oil,Hot Water", Window Unit(s), Oil, 2+ Common Walls,, Public Sewer,, Stock Cooperative, Garden Apartment, Brick,," $80,000", A, BRONX, Call Listing Agent, City of New York, Call Listing Agent, City of New York, Call Listing Agent, City of New York, H6220496, Park,, Public Garbage Removal, 1021 Avenue Saint John, Co-Op," Microwave, Oven, Refrigerator, Stainless Steel Appliance(s)",," A/C Units, Front Gate, Microwave, Refrigerator, Shades/Blinds"," Heat, Hot Water",,,, Hardwood, Hardwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128, 3,10.0,6.0,3875.0,"1,350,000",11234,, &lt;1 Day on Trulia, 1974, Multi Family, $348, 3,,3583,, Carport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129, 2,3.0,2.0,1430.0,"739,000",10314,, &lt;1 Day on Trulia, 1920, Residential, $517,,,3600, 1," Detached,Garage,Off Street", Full, 5, 3, 2, 1, 1430 Square Feet," Hot Water,Natural Gas", Units, Hot Water,, 1, Public Sewer,, Single Family - Detached, Colonial,, 00362-0040," $739,000", Active, Staten Island,,,,,,, 1158960,,,,,," Dishwasher, Refrigerator",,,,,,,,," Master Bedroom, Dining Room, Kitchen, Living Room", 1, 110, 2.0, Security System, Fenced," Existing, Excellent", 1430 Square Feet, Exclusive Right To Sell,"//gatewayarmsrealty.com"" rel=""nofollow noreferrer"" target=""_blank"">Listing Url</a>", None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130, 2,3.0,2.0,1092.0,"689,000",10306,, &lt;1 Day on Trulia, 1950, Residential, $631,,,4000,," No Garage,Carport", Full, 5, 3, 2, 2, 1092 Square Feet," Steam,Natural Gas", Units, Steam,,, Public Sewer, 2019, Single Family - Detached, Cape,, 03640-0050," $689,000", Active, Staten Island,,,,,,, 1158961,,,,,," Indoor Grill, Refrigerator",,,,,,,,," Master Bedroom, Dining Room, Kitchen, Living Room",, 220 Volts, 2.0,, Fenced," Existing, Good", 1092 Square Feet, Exclusive Right To Sell,, None, Shed(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131, 2,3.0,3.0,3060.0,"1,250,000",10307,, &lt;1 Day on Trulia, 1945, Residential, $408,,,16552.8, 1," Detached,Garage,Off Street,On Street", Partial, 5, 3, 3, 2, 3060 Square Feet," Hot Water,Natural Gas,Fireplace(s)", None, Hot Water,, 1, Public Sewer,, Two Family - Detached, Colonial, Stucco, 08045-0001," $1,250,000", Active, Staten Island,,,,,,, 1158963,,,,,,,,,,,,,,," Master Bedroom, Dining Room, Kitchen, Living Room", 1, 220 Volts, 2.0, Security System, Fenced," Existing, Poor", 3060 Square Feet, Exclusive Right To Sell,, None,, Patio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132, 2,6.0,3.0,3100.0,"1,225,000",11223,, &lt;1 Day on Trulia, 1931, Apartment, $395, 1,,871200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Hardwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
